id;settings;time;results 
186;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_1", "test-file": "test/generated_dataset_00500_1_50_2_partition_1", "core-file": "generated_dataset_00500_1_50_2"};14.1534230709076;[lambda x: x['F1'] > 0.58078,[lambda x: x['F0'] > 0.59271,[None],[None]],[lambda x: x['F2'] > 0.68136,[None],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
187;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_2", "test-file": "test/generated_dataset_00500_1_50_2_partition_2", "core-file": "generated_dataset_00500_1_50_2"};12.724326133728;[lambda x: x['F1'] > 0.5689,[None],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.68136,[None],[None]],[None]]] 
188;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_3", "test-file": "test/generated_dataset_00500_1_50_2_partition_3", "core-file": "generated_dataset_00500_1_50_2"};13.3057758808136;[lambda x: x['F1'] > 0.5689,[None],[lambda x: x['F2'] > 0.67912,[None],[lambda x: x['F4'] == 'Y',[None],[None]]]] 
189;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_2_partition_4", "test-file": "test/generated_dataset_00500_1_50_2_partition_4", "core-file": "generated_dataset_00500_1_50_2"};13.5525650978088;[lambda x: x['F1'] > 0.56327,[None],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.68136,[lambda x: x['F0'] > 0.19398,[None],[None]],[None]],[None]]] 
190;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_0", "test-file": "test/generated_dataset_00500_1_50_3_partition_0", "core-file": "generated_dataset_00500_1_50_3"};13.4735341072083;[lambda x: x['F2'] > 0.4255,[lambda x: x['F1'] > 0.25047,[None],[lambda x: x['F0'] > 0.21847,[None],[lambda x: x['F5'] == 'E',[None],[None]]]],[lambda x: x['F0'] > 0.838,[lambda x: x['F3'] > 0,[lambda x: x['F5'] == 'D',[None],[None]],[None]],[None]]] 
191;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_1", "test-file": "test/generated_dataset_00500_1_50_3_partition_1", "core-file": "generated_dataset_00500_1_50_3"};14.8580210208893;[lambda x: x['F2'] > 0.26902,[None],[lambda x: x['F3'] > 0,[None],[None]]] 
192;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_2", "test-file": "test/generated_dataset_00500_1_50_3_partition_2", "core-file": "generated_dataset_00500_1_50_3"};12.7280139923096;[lambda x: x['F0'] > 0.90244,[lambda x: x['F2'] > 0.28994,[None],[lambda x: x['F3'] > 0,[None],[None]]],[None]] 
193;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_3", "test-file": "test/generated_dataset_00500_1_50_3_partition_3", "core-file": "generated_dataset_00500_1_50_3"};13.1305470466614;[lambda x: x['F0'] > 0.61592,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.42822,[None],[lambda x: x['F5'] == 'D',[None],[None]]],[None]],[None]] 
194;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_3_partition_4", "test-file": "test/generated_dataset_00500_1_50_3_partition_4", "core-file": "generated_dataset_00500_1_50_3"};13.2182559967041;[lambda x: x['F0'] > 0.54907,[lambda x: x['F5'] == 'D',[lambda x: x['F2'] > 0.42822,[lambda x: x['F5'] == 'B',[None],[None]],[lambda x: x['F3'] > 0,[None],[None]]],[None]],[lambda x: x['F2'] > 0.86443,[None],[None]]] 
195;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_0", "test-file": "test/generated_dataset_00500_1_50_4_partition_0", "core-file": "generated_dataset_00500_1_50_4"};16.8865079879761;[lambda x: x['F4'] == 'X',[None],[None]] 
196;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_1", "test-file": "test/generated_dataset_00500_1_50_4_partition_1", "core-file": "generated_dataset_00500_1_50_4"};17.2220170497894;[None] 
197;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_2", "test-file": "test/generated_dataset_00500_1_50_4_partition_2", "core-file": "generated_dataset_00500_1_50_4"};16.7555530071259;[None] 
198;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_3", "test-file": "test/generated_dataset_00500_1_50_4_partition_3", "core-file": "generated_dataset_00500_1_50_4"};16.9654061794281;[None] 
199;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_50_4_partition_4", "test-file": "test/generated_dataset_00500_1_50_4_partition_4", "core-file": "generated_dataset_00500_1_50_4"};17.3746600151062;[None] 
200;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_0", "test-file": "test/generated_dataset_00500_1_80_0_partition_0", "core-file": "generated_dataset_00500_1_80_0"};17.1173131465912;[None] 
201;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_1", "test-file": "test/generated_dataset_00500_1_80_0_partition_1", "core-file": "generated_dataset_00500_1_80_0"};16.4444918632507;[lambda x: x['F0'] > 0.88048,[None],[lambda x: x['F5'] == 'C',[None],[None]]] 
202;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_2", "test-file": "test/generated_dataset_00500_1_80_0_partition_2", "core-file": "generated_dataset_00500_1_80_0"};21.3632500171661;[lambda x: x['F0'] > 0.88048,[None],[None]] 
203;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_3", "test-file": "test/generated_dataset_00500_1_80_0_partition_3", "core-file": "generated_dataset_00500_1_80_0"};16.6026799678802;[lambda x: x['F0'] > 0.88048,[None],[None]] 
204;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_0_partition_4", "test-file": "test/generated_dataset_00500_1_80_0_partition_4", "core-file": "generated_dataset_00500_1_80_0"};17.7138390541077;[lambda x: x['F0'] > 0.9777,[None],[None]] 
205;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_0", "test-file": "test/generated_dataset_00500_1_80_1_partition_0", "core-file": "generated_dataset_00500_1_80_1"};17.0085091590881;[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.80257,[lambda x: x['F1'] > 0.54238,[None],[lambda x: x['F4'] == 'Z',[None],[None]]],[lambda x: x['F1'] > 0.43842,[None],[None]]],[None]] 
206;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_1", "test-file": "test/generated_dataset_00500_1_80_1_partition_1", "core-file": "generated_dataset_00500_1_80_1"};14.2121589183807;[lambda x: x['F5'] == 'B',[None],[None]] 
207;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_2", "test-file": "test/generated_dataset_00500_1_80_1_partition_2", "core-file": "generated_dataset_00500_1_80_1"};13.4098479747772;[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.81011,[lambda x: x['F1'] > 0.43849,[None],[None]],[lambda x: x['F1'] > 0.43842,[None],[None]]],[None]] 
208;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_3", "test-file": "test/generated_dataset_00500_1_80_1_partition_3", "core-file": "generated_dataset_00500_1_80_1"};14.9206559658051;[lambda x: x['F5'] == 'B',[None],[None]] 
209;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_1_partition_4", "test-file": "test/generated_dataset_00500_1_80_1_partition_4", "core-file": "generated_dataset_00500_1_80_1"};13.0827169418335;[lambda x: x['F5'] == 'B',[lambda x: x['F0'] > 0.93185,[lambda x: x['F1'] > 0.48591,[lambda x: x['F5'] == 'C',[None],[None]],[None]],[lambda x: x['F1'] > 0.41569,[None],[None]]],[None]] 
210;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_0", "test-file": "test/generated_dataset_00500_1_80_2_partition_0", "core-file": "generated_dataset_00500_1_80_2"};16.1708989143372;[lambda x: x['F3'] > 0,[None],[None]] 
211;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_1", "test-file": "test/generated_dataset_00500_1_80_2_partition_1", "core-file": "generated_dataset_00500_1_80_2"};15.2542328834534;[lambda x: x['F3'] > 0,[None],[None]] 
212;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_2", "test-file": "test/generated_dataset_00500_1_80_2_partition_2", "core-file": "generated_dataset_00500_1_80_2"};15.8429660797119;[lambda x: x['F3'] > 0,[None],[None]] 
213;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_3", "test-file": "test/generated_dataset_00500_1_80_2_partition_3", "core-file": "generated_dataset_00500_1_80_2"};15.409264087677;[lambda x: x['F3'] > 0,[None],[None]] 
214;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_2_partition_4", "test-file": "test/generated_dataset_00500_1_80_2_partition_4", "core-file": "generated_dataset_00500_1_80_2"};16.2988541126251;[None] 
215;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_3_partition_0", "test-file": "test/generated_dataset_00500_1_80_3_partition_0", "core-file": "generated_dataset_00500_1_80_3"};14.0745170116425;[lambda x: x['F3'] > 0,[None],[None]] 
216;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_3_partition_1", "test-file": "test/generated_dataset_00500_1_80_3_partition_1", "core-file": "generated_dataset_00500_1_80_3"};15.337954044342;[lambda x: x['F3'] > 0,[None],[None]] 
217;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_3_partition_2", "test-file": "test/generated_dataset_00500_1_80_3_partition_2", "core-file": "generated_dataset_00500_1_80_3"};14.9839000701904;[lambda x: x['F3'] > 0,[None],[None]] 
218;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_3_partition_3", "test-file": "test/generated_dataset_00500_1_80_3_partition_3", "core-file": "generated_dataset_00500_1_80_3"};19.371120929718;[lambda x: x['F3'] > 0,[None],[None]] 
219;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_3_partition_4", "test-file": "test/generated_dataset_00500_1_80_3_partition_4", "core-file": "generated_dataset_00500_1_80_3"};16.5548479557037;[lambda x: x['F3'] > 0,[None],[None]] 
220;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_4_partition_0", "test-file": "test/generated_dataset_00500_1_80_4_partition_0", "core-file": "generated_dataset_00500_1_80_4"};15.422199010849;[lambda x: x['F1'] > 0.04647,[None],[lambda x: x['F2'] > 0.84107,[None],[None]]] 
221;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_4_partition_1", "test-file": "test/generated_dataset_00500_1_80_4_partition_1", "core-file": "generated_dataset_00500_1_80_4"};16.7470519542694;[lambda x: x['F1'] > 0.04647,[None],[None]] 
222;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_4_partition_2", "test-file": "test/generated_dataset_00500_1_80_4_partition_2", "core-file": "generated_dataset_00500_1_80_4"};15.6609239578247;[lambda x: x['F2'] > 0.83584,[None],[None]] 
223;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_4_partition_3", "test-file": "test/generated_dataset_00500_1_80_4_partition_3", "core-file": "generated_dataset_00500_1_80_4"};18.78560090065;[lambda x: x['F2'] > 0.83584,[None],[None]] 
224;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_00500_1_80_4_partition_4", "test-file": "test/generated_dataset_00500_1_80_4_partition_4", "core-file": "generated_dataset_00500_1_80_4"};15.846184015274;[lambda x: x['F2'] > 0.83584,[lambda x: x['F1'] > 0.04647,[None],[None]],[None]] 
225;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_0_partition_0", "test-file": "test/generated_dataset_01000_1_10_0_partition_0", "core-file": "generated_dataset_01000_1_10_0"};49.0260949134827;[lambda x: x['F1'] > 0.16227,[None],[None]] 
226;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_0_partition_1", "test-file": "test/generated_dataset_01000_1_10_0_partition_1", "core-file": "generated_dataset_01000_1_10_0"};45.6021230220795;[None] 
227;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_0_partition_2", "test-file": "test/generated_dataset_01000_1_10_0_partition_2", "core-file": "generated_dataset_01000_1_10_0"};45.509076833725;[None] 
228;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_0_partition_3", "test-file": "test/generated_dataset_01000_1_10_0_partition_3", "core-file": "generated_dataset_01000_1_10_0"};44.9418020248413;[None] 
229;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_0_partition_4", "test-file": "test/generated_dataset_01000_1_10_0_partition_4", "core-file": "generated_dataset_01000_1_10_0"};49.1681098937988;[None] 
230;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_1_partition_0", "test-file": "test/generated_dataset_01000_1_10_1_partition_0", "core-file": "generated_dataset_01000_1_10_1"};45.8114709854126;[None] 
231;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_1_partition_1", "test-file": "test/generated_dataset_01000_1_10_1_partition_1", "core-file": "generated_dataset_01000_1_10_1"};45.2897069454193;[None] 
232;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_1_partition_2", "test-file": "test/generated_dataset_01000_1_10_1_partition_2", "core-file": "generated_dataset_01000_1_10_1"};45.962306022644;[None] 
233;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_1_partition_3", "test-file": "test/generated_dataset_01000_1_10_1_partition_3", "core-file": "generated_dataset_01000_1_10_1"};45.4301640987396;[None] 
234;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_1_partition_4", "test-file": "test/generated_dataset_01000_1_10_1_partition_4", "core-file": "generated_dataset_01000_1_10_1"};46.8147201538086;[None] 
235;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_2_partition_0", "test-file": "test/generated_dataset_01000_1_10_2_partition_0", "core-file": "generated_dataset_01000_1_10_2"};22.2339601516724;[lambda x: x['F0'] > 0.51503,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.70346,[None],[None]],[None]],[lambda x: x['F2'] > 0.60962,[None],[lambda x: x['F3'] > 0,[None],[lambda x: x['F1'] > 0.79339,[None],[None]]]]] 
236;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_2_partition_1", "test-file": "test/generated_dataset_01000_1_10_2_partition_1", "core-file": "generated_dataset_01000_1_10_2"};23.2061450481415;[lambda x: x['F0'] > 0.54285,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.70346,[lambda x: x['F1'] > 0.81468,[None],[None]],[None]],[None]],[lambda x: x['F2'] > 0.79336,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
237;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_2_partition_2", "test-file": "test/generated_dataset_01000_1_10_2_partition_2", "core-file": "generated_dataset_01000_1_10_2"};22.060891866684;[lambda x: x['F0'] > 0.53458,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.71735,[None],[None]],[None]],[lambda x: x['F2'] > 0.79276,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
238;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_2_partition_3", "test-file": "test/generated_dataset_01000_1_10_2_partition_3", "core-file": "generated_dataset_01000_1_10_2"};25.3352649211884;[lambda x: x['F0'] > 0.51505,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.7027,[None],[None]],[None]],[lambda x: x['F2'] > 0.79336,[None],[lambda x: x['F3'] > 0,[None],[None]]]] 
239;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_2_partition_4", "test-file": "test/generated_dataset_01000_1_10_2_partition_4", "core-file": "generated_dataset_01000_1_10_2"};22.7224199771881;[lambda x: x['F0'] > 0.56138,[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.70346,[None],[None]],[None]],[lambda x: x['F2'] > 0.4925,[None],[lambda x: x['F3'] > 0,[lambda x: x['F2'] > 0.69436,[None],[None]],[lambda x: x['F1'] > 0.84076,[None],[None]]]]] 
240;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_3_partition_0", "test-file": "test/generated_dataset_01000_1_10_3_partition_0", "core-file": "generated_dataset_01000_1_10_3"};40.4478261470795;[lambda x: x['F0'] > 0.58853,[lambda x: x['F5'] == 'A',[None],[None]],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.59431,[None],[lambda x: x['F4'] == 'X',[None],[None]]],[lambda x: x['F1'] > 0.43624,[None],[None]]]] 
241;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_3_partition_1", "test-file": "test/generated_dataset_01000_1_10_3_partition_1", "core-file": "generated_dataset_01000_1_10_3"};45.3435821533203;[None] 
242;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_3_partition_2", "test-file": "test/generated_dataset_01000_1_10_3_partition_2", "core-file": "generated_dataset_01000_1_10_3"};45.6085150241852;[lambda x: x['F0'] > 0.59027,[None],[None]] 
243;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_3_partition_3", "test-file": "test/generated_dataset_01000_1_10_3_partition_3", "core-file": "generated_dataset_01000_1_10_3"};35.9393908977509;[lambda x: x['F0'] > 0.59027,[None],[lambda x: x['F4'] == 'Z',[None],[None]]] 
244;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_3_partition_4", "test-file": "test/generated_dataset_01000_1_10_3_partition_4", "core-file": "generated_dataset_01000_1_10_3"};46.940779209137;[lambda x: x['F0'] > 0.59027,[None],[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.59431,[None],[lambda x: x['F4'] == 'Z',[None],[None]]],[lambda x: x['F1'] > 0.43624,[None],[None]]]] 
245;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_4_partition_0", "test-file": "test/generated_dataset_01000_1_10_4_partition_0", "core-file": "generated_dataset_01000_1_10_4"};42.9605028629303;[lambda x: x['F1'] > 0.54254,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F1'] > 0.65667,[lambda x: x['F2'] > 0.45245,[None],[None]],[None]]] 
246;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_4_partition_1", "test-file": "test/generated_dataset_01000_1_10_4_partition_1", "core-file": "generated_dataset_01000_1_10_4"};41.2138979434967;[lambda x: x['F1'] > 0.54254,[lambda x: x['F5'] == 'E',[None],[None]],[None]] 
247;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_4_partition_2", "test-file": "test/generated_dataset_01000_1_10_4_partition_2", "core-file": "generated_dataset_01000_1_10_4"};44.3041079044342;[None] 
248;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_4_partition_3", "test-file": "test/generated_dataset_01000_1_10_4_partition_3", "core-file": "generated_dataset_01000_1_10_4"};42.1328270435333;[lambda x: x['F1'] > 0.54254,[lambda x: x['F5'] == 'E',[None],[None]],[lambda x: x['F1'] > 0.65667,[None],[None]]] 
249;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_10_4_partition_4", "test-file": "test/generated_dataset_01000_1_10_4_partition_4", "core-file": "generated_dataset_01000_1_10_4"};47.3063881397247;[lambda x: x['F5'] == 'E',[None],[lambda x: x['F1'] > 0.52346,[None],[None]]] 
250;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_0_partition_0", "test-file": "test/generated_dataset_01000_1_50_0_partition_0", "core-file": "generated_dataset_01000_1_50_0"};27.8217918872833;[lambda x: x['F2'] > 0.84807,[lambda x: x['F0'] > 0.48077,[lambda x: x['F0'] > 0.03185,[None],[None]],[None]],[lambda x: x['F5'] == 'B',[None],[None]]] 
251;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_0_partition_1", "test-file": "test/generated_dataset_01000_1_50_0_partition_1", "core-file": "generated_dataset_01000_1_50_0"};37.3304159641266;[lambda x: x['F2'] > 0.85339,[lambda x: x['F0'] > 0.03475,[None],[lambda x: x['F0'] > 0.55058,[None],[None]]],[lambda x: x['F5'] == 'B',[None],[None]]] 
252;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_0_partition_2", "test-file": "test/generated_dataset_01000_1_50_0_partition_2", "core-file": "generated_dataset_01000_1_50_0"};36.8024020195007;[lambda x: x['F2'] > 0.85517,[lambda x: x['F0'] > 0.03606,[None],[lambda x: x['F0'] > 0.48077,[None],[None]]],[lambda x: x['F5'] == 'B',[None],[None]]] 
253;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_0_partition_3", "test-file": "test/generated_dataset_01000_1_50_0_partition_3", "core-file": "generated_dataset_01000_1_50_0"};36.94588804245;[lambda x: x['F2'] > 0.84698,[lambda x: x['F0'] > 0.03435,[None],[lambda x: x['F0'] > 0.48077,[None],[None]]],[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'C',[None],[None]],[None]]] 
254;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_0_partition_4", "test-file": "test/generated_dataset_01000_1_50_0_partition_4", "core-file": "generated_dataset_01000_1_50_0"};33.7200350761414;[lambda x: x['F2'] > 0.85517,[lambda x: x['F0'] > 0.03706,[None],[lambda x: x['F0'] > 0.55058,[None],[None]]],[lambda x: x['F5'] == 'B',[None],[None]]] 
255;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_1_partition_0", "test-file": "test/generated_dataset_01000_1_50_1_partition_0", "core-file": "generated_dataset_01000_1_50_1"};40.8130369186401;[lambda x: x['F5'] == 'C',[None],[lambda x: x['F4'] == 'Z',[lambda x: x['F3'] > 0,[None],[None]],[None]]] 
256;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_1_partition_1", "test-file": "test/generated_dataset_01000_1_50_1_partition_1", "core-file": "generated_dataset_01000_1_50_1"};43.4038908481598;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Y',[None],[lambda x: x['F5'] == 'B',[None],[None]]],[lambda x: x['F4'] == 'Z',[lambda x: x['F3'] > 0,[None],[None]],[None]]] 
257;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_1_partition_2", "test-file": "test/generated_dataset_01000_1_50_1_partition_2", "core-file": "generated_dataset_01000_1_50_1"};39.3904659748077;[lambda x: x['F5'] == 'C',[lambda x: x['F4'] == 'Y',[None],[lambda x: x['F5'] == 'B',[None],[None]]],[lambda x: x['F4'] == 'Z',[lambda x: x['F3'] > 0,[None],[None]],[None]]] 
258;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_1_partition_3", "test-file": "test/generated_dataset_01000_1_50_1_partition_3", "core-file": "generated_dataset_01000_1_50_1"};40.3026390075684;[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'C',[None],[lambda x: x['F3'] > 0,[None],[None]]],[lambda x: x['F5'] == 'C',[None],[None]]] 
259;{"mode": "hyper", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "train/generated_dataset_01000_1_50_1_partition_4", "test-file": "test/generated_dataset_01000_1_50_1_partition_4", "core-file": "generated_dataset_01000_1_50_1"};43.7451798915863;[lambda x: x['F5'] == 'C',[None],[lambda x: x['F4'] == 'Z',[lambda x: x['F3'] > 0,[None],[None]],[None]]] 
