id;settings;time;results 
142;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "smarto", "test-file": "smarto", "core-file": "smarto"};0.0705709457397461;[lambda x: x['num_creat'] > 149,[lambda x: x['num_imt'] > 1.52,[lambda x: x['num_age'] > 73,[lambda x: x['fac_albumin'] == 1,[None],[None]],[None]],[None]],[None]] 
143;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "stagec", "test-file": "stagec", "core-file": "stagec"};0.0145289897918701;[lambda x: x['fac_grade'] > 2,[None],[None]] 
144;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "support2", "test-file": "support2", "core-file": "support2"};0.113814115524292;[lambda x: x['fac_sfdm2'] == '<2 mo. follow-up',[lambda x: x['fac_ca'] == 'metastatic',[lambda x: x['fac_num_co'] > 1,[None],[None]],[lambda x: x['fac_sfdm2'] == 'no(M2 and SIP pres)',[None],[None]]],[None]] 
145;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "TRACE", "test-file": "TRACE", "core-file": "TRACE"};0.0638680458068848;[lambda x: x['num_age'] > 71.594,[lambda x: x['fac_chf'] == 'absent',[lambda x: x['num_wmi'] > 1,[lambda x: x['num_wmi'] > 0.8,[None],[None]],[lambda x: x['num_age'] > 64.005,[None],[None]]],[lambda x: x['num_age'] > 66.204,[lambda x: x['num_wmi'] > 1,[None],[None]],[None]]],[lambda x: x['num_wmi'] > 1,[None],[lambda x: x['num_age'] > 75.394,[lambda x: x['fac_chf'] == 'absent',[None],[None]],[lambda x: x['fac_chf'] == 'absent',[None],[None]]]]] 
146;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "uis", "test-file": "uis", "core-file": "uis"};0.0263750553131104;[lambda x: x['num_ndrugtx'] > 4,[None],[lambda x: x['fac_race'] == 'white',[None],[None]]] 
147;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "UnempDur", "test-file": "UnempDur", "core-file": "UnempDur"};0.025670051574707;[lambda x: x['fac_ui'] == 'no',[lambda x: x['num_age'] > 42,[None],[None]],[lambda x: x['num_logwage'] > 5.50126,[None],[None]]] 
148;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "Unemployment", "test-file": "Unemployment", "core-file": "Unemployment"};0.0293419361114502;[lambda x: x['fac_pubemp'] == 'no',[lambda x: x['fac_search'] == 'no',[None],[None]],[None]] 
149;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "veteran", "test-file": "veteran", "core-file": "veteran"};0.0170159339904785;[lambda x: x['num_karno'] > 85,[lambda x: x['num_karno'] > 40,[None],[None]],[None]] 
150;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "vlbw", "test-file": "vlbw", "core-file": "vlbw"};0.0463418960571289;[lambda x: x['fac_cld'] == 'missing',[lambda x: x['fac_pneumo'] > 0,[None],[None]],[None]] 
151;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "whas500", "test-file": "whas500", "core-file": "whas500"};0.0495131015777588;[lambda x: x['num_age'] > 72,[lambda x: x['fac_chf'] > 0,[lambda x: x['fac_year'] > 1998,[None],[None]],[lambda x: x['fac_miord'] > 0,[None],[None]]],[lambda x: x['num_age'] > 85,[lambda x: x['fac_chf'] > 0,[None],[None]],[None]]] 
152;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "wpbc", "test-file": "wpbc", "core-file": "wpbc"};0.0347421169281006;[lambda x: x['num_worst_perimeter'] > 136.5,[None],[None]] 
153;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "Z243", "test-file": "Z243", "core-file": "Z243"};0.0251789093017578;[lambda x: x['num_CouTot'] > 12206.53,[lambda x: x['num_CouTot'] > 5876.75,[lambda x: x['num_CouTot'] > 3689.46,[None],[None]],[lambda x: x['num_CouTot'] > 8355.25,[None],[None]]],[lambda x: x['num_CouTot'] > 17709.68,[None],[None]]] 
154;{"mode": "direct", "cost-complexity": 0, "max-num-nodes": 15, "max-depth": 4, "file": "zinc", "test-file": "zinc", "core-file": "zinc"};0.0356309413909912;[lambda x: x['fac_zincset'] == 'Observed Elements',[lambda x: x['fac_dysp2'] > 0,[None],[None]],[None]]
