id;settings;time;tree
54;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_3', 'test-file': 'generated_dataset_05000_1_80_3', 'core-file': 'generated_dataset_05000_1_80_3'};1.773;[lambda x: x['F0'] > 0.6503999158443381,[lambda x: x['F2'] > 0.4525625102601263,[lambda x: x['F0'] > 0.0538246115325548,[lambda x: x['F5'] == 'A',[0.68212],[2.346932]],[lambda x: x['F0'] > 0.1557590572961472,[1.285083],[2.41469]]],[lambda x: x['F0'] > 0.1557590572961472,[lambda x: x['F5'] == 'B',[0.848942],[0.115572]],[lambda x: x['F2'] > 0.548376641890385,[0.444174],[0.001986]]]],[lambda x: x['F2'] > 0.15439758147990112,[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'E',[0.421271],[1.330036]],[lambda x: x['F5'] == 'B',[1.980081],[0.114596]]],[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[4.920435],[0.25918]],[lambda x: x['F0'] > 0.7548386701907837,[0.086059],[0.004167]]]]]
55;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_80_3', 'test-file': 'generated_dataset_05000_1_80_3', 'core-file': 'generated_dataset_05000_1_80_3'};24.231;[lambda x: x['F2'] > 0.15439758147990112,[lambda x: x['F5'] == 'B',[lambda x: x["F3"],[lambda x: x['F0'] > 0.7548386701907837,[lambda x: x['F0'] > 0.1557590572961472,[1.242516],[2.597034]],[lambda x: x['F4'] == 'Y',[0.572344],[4.162823]]],[lambda x: x['F1'] > 0.8476566761001907,[lambda x: x['F0'] > 0.6503999158443381,[1.976042],[0.73976]],[lambda x: x['F0'] > 0.3480189896259389,[3.943443],[0.083542]]]],[lambda x: x['F0'] > 0.24666969949272533,[lambda x: x['F1'] > 0.6549956184806487,[lambda x: x['F4'] == 'Z',[0.337446],[1.924512]],[lambda x: x['F4'] == 'X',[0.222663],[6.989669]]],[lambda x: x['F1'] > 0.7475151034732074,[lambda x: x['F0'] > 0.6503999158443381,[2.90863],[0.093848]],[lambda x: x['F0'] > 0.3480189896259389,[4.068887],[0.389456]]]]],[lambda x: x['F0'] > 0.1557590572961472,[lambda x: x['F2'] > 0.548376641890385,[lambda x: x['F4'] == 'Z',[lambda x: x['F2'] > 0.4525625102601263,[1.027887],[0.382913]],[lambda x: x['F5'] == 'A',[0.933397],[2.908116]]],[lambda x: x['F1'] > 0.5558718031722802,[lambda x: x['F1'] > 0.4550074151953859,[0.511112],[0.066862]],[lambda x: x['F5'] == 'B',[1.474044],[0.071019]]]],[lambda x: x['F0'] > 0.6503999158443381,[lambda x: x['F2'] > 0.4525625102601263,[lambda x: x['F4'] == 'Y',[2.230804],[2.83885]],[lambda x: x['F2'] > 0.548376641890385,[0.444174],[0.001986]]],[lambda x: x["F3"],[lambda x: x['F4'] == 'Z',[4.920435],[0.25918]],[lambda x: x['F0'] > 0.7548386701907837,[0.086059],[0.004167]]]]]]
56;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_1_80_4', 'test-file': 'generated_dataset_05000_1_80_4', 'core-file': 'generated_dataset_05000_1_80_4'};0.021;[lambda x: x['F0'] > 0.7416829911483792,[lambda x: x['F0'] > 0.2632296212362396,[0.877364],[1.420608]],[lambda x: x['F2'] > 0.15562009511082409,[1.940893],[0.145399]]]
57;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_1_80_4', 'test-file': 'generated_dataset_05000_1_80_4', 'core-file': 'generated_dataset_05000_1_80_4'};0.091;[lambda x: x['F0'] > 0.2632296212362396,[lambda x: x['F2'] > 0.2492834184184644,[lambda x: x['F1'] > 0.8593987541756138,[0.528499],[4.081681]],[lambda x: x['F2'] > 0.7525960718092337,[0.390121],[1.970215]]],[lambda x: x['F0'] > 0.7416829911483792,[lambda x: x['F5'] == 'E',[1.292617],[1.979728]],[lambda x: x['F2'] > 0.15562009511082409,[1.940893],[0.145399]]]]
58;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_1_80_4', 'test-file': 'generated_dataset_05000_1_80_4', 'core-file': 'generated_dataset_05000_1_80_4'};2.689;[lambda x: x['F0'] > 0.2632296212362396,[lambda x: x['F2'] > 0.2492834184184644,[lambda x: x['F1'] > 0.6634675228478419,[lambda x: x['F4'] == 'Y',[0.01392],[1.715921]],[lambda x: x['F1'] > 0.8593987541756138,[0.650133],[4.081681]]],[lambda x: x['F2'] > 0.7525960718092337,[lambda x: x['F2'] > 0.5421728266637066,[0.262086],[0.578541]],[lambda x: x['F2'] > 0.8521003222908643,[1.295276],[2.651935]]]],[lambda x: x['F0'] > 0.7416829911483792,[lambda x: x['F1'] > 0.15391387385061778,[lambda x: x['F4'] == 'X',[0.670022],[1.897977]],[lambda x: x['F5'] == 'E',[1.357443],[2.117804]]],[lambda x: x['F2'] > 0.15562009511082409,[lambda x: x['F2'] > 0.05214444123086942,[4.039315],[1.052439]],[lambda x: x['F1'] > 0.15391387385061778,[0.481881],[0.089715]]]]]
59;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_1_80_4', 'test-file': 'generated_dataset_05000_1_80_4', 'core-file': 'generated_dataset_05000_1_80_4'};31.152;[lambda x: x['F0'] > 0.2632296212362396,[lambda x: x['F2'] > 0.2492834184184644,[lambda x: x['F1'] > 0.8593987541756138,[lambda x: x['F4'] == 'Y',[lambda x: x['F1'] > 0.6634675228478419,[0.01392],[0.384544]],[lambda x: x['F2'] > 0.05214444123086942,[0.500472],[2.246914]]],[lambda x: x['F5'] == 'D',[lambda x: x['F0'] > 0.05541575441330021,[0.677925],[4.428667]],[lambda x: x['F4'] == 'Z',[47.089964],[0.934973]]]],[lambda x: x['F2'] > 0.7525960718092337,[lambda x: x['F2'] > 0.4448038767252254,[lambda x: x['F5'] == 'A',[0.289221],[0.046107]],[lambda x: x['F4'] == 'Z',[0.627631],[0.199077]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F2'] > 0.8521003222908643,[1.193152],[3.100206]],[lambda x: x["F3"],[2.625519],[0.79787]]]]],[lambda x: x['F1'] > 0.15391387385061778,[lambda x: x['F1'] > 0.054140426179399515,[lambda x: x['F5'] == 'B',[lambda x: x['F4'] == 'X',[0.040519],[2.158847]],[lambda x: x['F4'] == 'Z',[0.853011],[4.11947]]],[lambda x: x['F0'] > 0.7416829911483792,[lambda x: x['F4'] == 'Z',[1.616594],[0.503991]],[lambda x: x['F5'] == 'B',[0.26128],[1.230175]]]],[lambda x: x['F0'] > 0.7416829911483792,[lambda x: x['F5'] == 'B',[lambda x: x['F5'] == 'E',[1.312617],[2.117804]],[lambda x: x['F0'] > 0.6413540342390149,[1.306567],[2.625]]],[lambda x: x['F2'] > 0.15562009511082409,[lambda x: x['F2'] > 0.05214444123086942,[4.471216],[1.057687]],[lambda x: x['F0'] > 0.8420756687072227,[0.223812],[0.004159]]]]]]
60;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_10_0', 'test-file': 'generated_dataset_05000_2_10_0', 'core-file': 'generated_dataset_05000_2_10_0'};0.038;[lambda x: x['F6'] > 0.8483610995081927,[lambda x: x['F0'] > 0.1529071688432726,[0.743609],[1.175426]],[lambda x: x['F4'] == 'Z',[0.541924],[1.18448]]]
61;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_10_0', 'test-file': 'generated_dataset_05000_2_10_0', 'core-file': 'generated_dataset_05000_2_10_0'};0.467;[lambda x: x['F4'] == 'Z',[lambda x: x['F6'] > 0.4491123015543195,[lambda x: x['F10'] == 'Z',[1.605482],[0.913888]],[lambda x: x['F6'] > 0.9478774068996555,[0.915264],[0.345175]]],[lambda x: x['F6'] > 0.24892311554621838,[lambda x: x['F2'] > 0.6587297430453153,[1.161702],[0.447975]],[lambda x: x['F0'] > 0.1529071688432726,[0.645276],[1.300349]]]]
62;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_10_0', 'test-file': 'generated_dataset_05000_2_10_0', 'core-file': 'generated_dataset_05000_2_10_0'};26.653;[lambda x: x['F4'] == 'Z',[lambda x: x['F6'] > 0.4491123015543195,[lambda x: x['F10'] == 'Z',[lambda x: x['F0'] > 0.1529071688432726,[0.919655],[1.804544]],[lambda x: x['F8'] > 0.3447191372981428,[1.092782],[0.84852]]],[lambda x: x['F6'] > 0.8483610995081927,[lambda x: x['F0'] > 0.05099640141658662,[0.484475],[1.043754]],[lambda x: x['F6'] > 0.9478774068996555,[0.685718],[0.345175]]]],[lambda x: x['F0'] > 0.1529071688432726,[lambda x: x['F2'] > 0.25466672635598575,[lambda x: x['F0'] > 0.05099640141658662,[0.374094],[0.907463]],[lambda x: x['F6'] > 0.7442646629877276,[0.73216],[0.467025]]],[lambda x: x['F2'] > 0.6587297430453153,[lambda x: x['F10'] == 'Z',[1.040112],[2.00809]],[lambda x: x['F6'] > 0.24892311554621838,[0.447328],[1.411687]]]]]
63;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_10_0', 'test-file': 'generated_dataset_05000_2_10_0', 'core-file': 'generated_dataset_05000_2_10_0'};-599.57;[None]
64;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_10_1', 'test-file': 'generated_dataset_05000_2_10_1', 'core-file': 'generated_dataset_05000_2_10_1'};0.034;[lambda x: x['F11'] == 'D',[lambda x: x['F4'] == 'Y',[0.809128],[1.245237]],[lambda x: x['F5'] == 'C',[1.725732],[0.957957]]]
65;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_10_1', 'test-file': 'generated_dataset_05000_2_10_1', 'core-file': 'generated_dataset_05000_2_10_1'};0.415;[lambda x: x['F7'] > 0.25492112282319324,[lambda x: x['F1'] > 0.5508533607693238,[lambda x: x["F9"],[0.815372],[1.267701]],[lambda x: x["F3"],[0.678269],[2.04375]]],[lambda x: x['F11'] == 'D',[lambda x: x['F4'] == 'Y',[0.747275],[1.380503]],[lambda x: x['F5'] == 'C',[2.102117],[0.959868]]]]
66;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_10_1', 'test-file': 'generated_dataset_05000_2_10_1', 'core-file': 'generated_dataset_05000_2_10_1'};23.303;[lambda x: x['F7'] > 0.25492112282319324,[lambda x: x['F1'] > 0.34855467321682776,[lambda x: x["F9"],[lambda x: x['F0'] > 0.9459870214506633,[0.715169],[0.309308]],[lambda x: x["F3"],[2.362541],[0.955974]]],[lambda x: x['F1'] > 0.5508533607693238,[lambda x: x['F4'] == 'X',[0.816544],[2.788964]],[lambda x: x["F3"],[0.678269],[2.04375]]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'C',[lambda x: x['F11'] == 'D',[0.736788],[2.625982]],[lambda x: x["F3"],[0.735328],[0.868606]]],[lambda x: x['F0'] > 0.7497812736646072,[lambda x: x['F7'] > 0.3608171186891091,[1.256229],[1.729022]],[lambda x: x['F5'] == 'B',[0.836511],[1.702703]]]]]
67;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_10_1', 'test-file': 'generated_dataset_05000_2_10_1', 'core-file': 'generated_dataset_05000_2_10_1'};-1000000000.0;[None]
68;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_10_2', 'test-file': 'generated_dataset_05000_2_10_2', 'core-file': 'generated_dataset_05000_2_10_2'};0.035;[lambda x: x['F4'] == 'X',[lambda x: x['F7'] > 0.9529459939509473,[1.137204],[0.508094]],[lambda x: x['F6'] > 0.5494769545844531,[1.09267],[0.686913]]]
69;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_10_2', 'test-file': 'generated_dataset_05000_2_10_2', 'core-file': 'generated_dataset_05000_2_10_2'};0.417;[lambda x: x['F4'] == 'X',[lambda x: x['F7'] > 0.754267235525856,[lambda x: x['F10'] == 'Y',[1.335169],[0.87393]],[lambda x: x['F11'] == 'C',[1.196864],[0.389057]]],[lambda x: x["F3"],[lambda x: x['F6'] > 0.5494769545844531,[1.958566],[0.652806]],[lambda x: x["F9"],[0.603612],[0.938487]]]]
70;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_10_2', 'test-file': 'generated_dataset_05000_2_10_2', 'core-file': 'generated_dataset_05000_2_10_2'};23.65;[lambda x: x['F4'] == 'X',[lambda x: x['F7'] > 0.754267235525856,[lambda x: x['F0'] > 0.7623163174661207,[lambda x: x['F10'] == 'Y',[1.360669],[0.815758]],[lambda x: x['F2'] > 0.646599278083301,[1.378956],[0.952398]]],[lambda x: x['F11'] == 'C',[lambda x: x['F7'] > 0.9529459939509473,[1.579101],[0.558483]],[lambda x: x['F0'] > 0.7623163174661207,[0.343879],[0.559022]]]],[lambda x: x["F3"],[lambda x: x['F6'] > 0.9445610504769149,[lambda x: x['F6'] > 0.5494769545844531,[1.958566],[0.593546]],[lambda x: x['F1'] > 0.9490187779869657,[2.583046],[0.163933]]],[lambda x: x['F11'] == 'B',[lambda x: x["F9"],[0.547756],[0.929521]],[lambda x: x['F5'] == 'C',[1.130318],[0.659347]]]]]
71;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_10_2', 'test-file': 'generated_dataset_05000_2_10_2', 'core-file': 'generated_dataset_05000_2_10_2'};-1000000000.0;[None]
72;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_10_3', 'test-file': 'generated_dataset_05000_2_10_3', 'core-file': 'generated_dataset_05000_2_10_3'};0.035;[lambda x: x['F4'] == 'Z',[lambda x: x["F3"],[1.555041],[0.856768]],[lambda x: x['F8'] > 0.14744038122955222,[1.421794],[0.753965]]]
73;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_10_3', 'test-file': 'generated_dataset_05000_2_10_3', 'core-file': 'generated_dataset_05000_2_10_3'};0.417;[lambda x: x['F4'] == 'Z',[lambda x: x['F10'] == 'Y',[lambda x: x["F3"],[2.131384],[0.816901]],[lambda x: x['F7'] > 0.7458756098001347,[1.170199],[0.548535]]],[lambda x: x['F2'] > 0.5387663649207799,[lambda x: x['F1'] > 0.5435885471727365,[1.178592],[0.680935]],[lambda x: x['F8'] > 0.14744038122955222,[1.878349],[0.655059]]]]
74;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_10_3', 'test-file': 'generated_dataset_05000_2_10_3', 'core-file': 'generated_dataset_05000_2_10_3'};23.157;[lambda x: x['F4'] == 'Z',[lambda x: x['F10'] == 'Y',[lambda x: x["F3"],[lambda x: x['F6'] > 0.7489539473112552,[4.096787],[0.818075]],[lambda x: x['F10'] == 'Z',[0.729669],[0.924421]]],[lambda x: x['F7'] > 0.7458756098001347,[lambda x: x['F11'] == 'E',[1.560499],[0.523684]],[lambda x: x['F1'] > 0.6490347618411354,[0.471805],[0.713211]]]],[lambda x: x['F1'] > 0.5435885471727365,[lambda x: x['F2'] > 0.5387663649207799,[lambda x: x['F7'] > 0.3543805715018651,[1.025481],[1.259925]],[lambda x: x['F8'] > 0.14744038122955222,[1.904187],[0.692612]]],[lambda x: x['F8'] > 0.14744038122955222,[lambda x: x['F2'] > 0.2400163048893057,[0.859921],[1.734892]],[lambda x: x['F5'] == 'D',[0.54208],[1.359435]]]]]
75;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_10_3', 'test-file': 'generated_dataset_05000_2_10_3', 'core-file': 'generated_dataset_05000_2_10_3'};-1000000000.0;[None]
76;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_10_4', 'test-file': 'generated_dataset_05000_2_10_4', 'core-file': 'generated_dataset_05000_2_10_4'};0.035;[lambda x: x['F5'] == 'C',[lambda x: x['F6'] > 0.05179442693581493,[2.818229],[0.85143]],[lambda x: x['F0'] > 0.8501267420515422,[2.184296],[1.072475]]]
77;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_10_4', 'test-file': 'generated_dataset_05000_2_10_4', 'core-file': 'generated_dataset_05000_2_10_4'};0.411;[lambda x: x['F0'] > 0.8501267420515422,[lambda x: x['F6'] > 0.05179442693581493,[lambda x: x['F5'] == 'D',[4.328876],[1.16188]],[lambda x: x['F5'] == 'C',[0.836941],[2.176777]]],[lambda x: x['F1'] > 0.7452276824429128,[lambda x: x['F7'] > 0.05220062950628984,[1.953722],[0.90787]],[lambda x: x['F7'] > 0.45625390296509244,[0.762662],[1.813168]]]]
78;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_10_4', 'test-file': 'generated_dataset_05000_2_10_4', 'core-file': 'generated_dataset_05000_2_10_4'};23.442;[lambda x: x['F0'] > 0.8501267420515422,[lambda x: x['F5'] == 'C',[lambda x: x['F6'] > 0.05179442693581493,[lambda x: x['F5'] == 'D',[6.147155],[1.16188]],[lambda x: x['F6'] > 0.1548308947953549,[1.224654],[0.804824]]],[lambda x: x['F2'] > 0.9502781993175347,[lambda x: x['F2'] > 0.04629977545246716,[5.352212],[2.128703]],[lambda x: x["F9"],[1.403814],[7.655075]]]],[lambda x: x['F1'] > 0.7452276824429128,[lambda x: x["F3"],[lambda x: x['F7'] > 0.25931911210737474,[1.458266],[0.814294]],[lambda x: x['F10'] == 'Y',[1.059745],[0.76229]]],[lambda x: x['F7'] > 0.45625390296509244,[lambda x: x['F2'] > 0.4496241430846713,[0.611712],[0.896289]],[lambda x: x["F9"],[1.06108],[4.881369]]]]]
79;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_10_4', 'test-file': 'generated_dataset_05000_2_10_4', 'core-file': 'generated_dataset_05000_2_10_4'};-1000000000.0;[None]
80;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_0', 'test-file': 'generated_dataset_05000_2_50_0', 'core-file': 'generated_dataset_05000_2_50_0'};0.035;[lambda x: x['F6'] > 0.25302495913453743,[lambda x: x['F4'] == 'Z',[2.121031],[1.07021]],[lambda x: x['F2'] > 0.2450112176605908,[1.384156],[0.697581]]]
81;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_0', 'test-file': 'generated_dataset_05000_2_50_0', 'core-file': 'generated_dataset_05000_2_50_0'};0.409;[lambda x: x['F8'] > 0.5358516423307984,[lambda x: x['F6'] > 0.25302495913453743,[lambda x: x['F4'] == 'Z',[3.876573],[0.934062]],[lambda x: x['F2'] > 0.2450112176605908,[1.473811],[0.524019]]],[lambda x: x['F1'] > 0.2507699936837213,[lambda x: x['F11'] == 'A',[0.496069],[2.104011]],[lambda x: x['F5'] == 'A',[1.369347],[0.706804]]]]
82;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_0', 'test-file': 'generated_dataset_05000_2_50_0', 'core-file': 'generated_dataset_05000_2_50_0'};23.885;[lambda x: x['F8'] > 0.5358516423307984,[lambda x: x['F6'] > 0.25302495913453743,[lambda x: x['F4'] == 'Z',[lambda x: x['F5'] == 'B',[6.960358],[0.79397]],[lambda x: x['F7'] > 0.5450462189654051,[1.21418],[0.67042]]],[lambda x: x['F2'] > 0.2450112176605908,[lambda x: x['F11'] == 'D',[1.629339],[0.98265]],[lambda x: x['F6'] > 0.34775690683198296,[0.897256],[0.479778]]]],[lambda x: x['F1'] > 0.2507699936837213,[lambda x: x['F2'] > 0.2450112176605908,[lambda x: x['F4'] == 'X',[1.640565],[0.907288]],[lambda x: x['F11'] == 'A',[0.29078],[2.23263]]],[lambda x: x['F8'] > 0.6389485338875465,[lambda x: x['F6'] > 0.25302495913453743,[1.412169],[0.679035]],[lambda x: x['F5'] == 'A',[1.556936],[0.72131]]]]]
83;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_0', 'test-file': 'generated_dataset_05000_2_50_0', 'core-file': 'generated_dataset_05000_2_50_0'};-599.132;[None]
84;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_1', 'test-file': 'generated_dataset_05000_2_50_1', 'core-file': 'generated_dataset_05000_2_50_1'};0.037;[lambda x: x['F4'] == 'Y',[lambda x: x['F6'] > 0.8436485335271102,[0.673863],[1.537324]],[lambda x: x['F1'] > 0.3448417221372014,[1.027704],[2.308098]]]
85;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_1', 'test-file': 'generated_dataset_05000_2_50_1', 'core-file': 'generated_dataset_05000_2_50_1'};0.442;[lambda x: x['F5'] == 'E',[lambda x: x['F1'] > 0.3448417221372014,[lambda x: x['F11'] == 'C',[1.165552],[0.8857]],[lambda x: x['F4'] == 'Y',[0.539407],[3.082013]]],[lambda x: x['F7'] > 0.7487440846949834,[lambda x: x['F6'] > 0.7422345356347869,[0.635219],[1.231012]],[lambda x: x["F3"],[1.884793],[3.15302]]]]
86;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_1', 'test-file': 'generated_dataset_05000_2_50_1', 'core-file': 'generated_dataset_05000_2_50_1'};23.834;[lambda x: x['F5'] == 'E',[lambda x: x['F6'] > 0.8436485335271102,[lambda x: x['F1'] > 0.3448417221372014,[lambda x: x['F11'] == 'C',[1.12247],[0.838409]],[lambda x: x['F4'] == 'Y',[0.44768],[4.023446]]],[lambda x: x['F4'] == 'Y',[lambda x: x['F5'] == 'D',[1.358074],[2.091656]],[lambda x: x['F8'] > 0.14451940729090806,[0.395521],[1.052129]]]],[lambda x: x['F0'] > 0.8440658823373437,[lambda x: x['F7'] > 0.7487440846949834,[lambda x: x['F6'] > 0.7422345356347869,[0.560211],[1.203106]],[lambda x: x["F3"],[1.919057],[3.589586]]],[lambda x: x['F10'] == 'Y',[lambda x: x["F9"],[2.87262],[0.862829]],[lambda x: x['F7'] > 0.843194219383448,[1.092648],[4.927996]]]]]
87;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_1', 'test-file': 'generated_dataset_05000_2_50_1', 'core-file': 'generated_dataset_05000_2_50_1'};-1000000000.0;[None]
88;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};0.034;[lambda x: x['F11'] == 'E',[lambda x: x['F4'] == 'Y',[1.699242],[0.570183]],[lambda x: x['F10'] == 'Y',[0.176685],[0.931453]]]
89;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};0.426;[lambda x: x['F10'] == 'Y',[lambda x: x['F11'] == 'E',[lambda x: x['F4'] == 'Y',[2.475075],[0.460719]],[lambda x: x['F1'] > 0.8525570410686367,[0.059401],[1.047558]]],[lambda x: x['F1'] > 0.5534250808522407,[lambda x: x['F1'] > 0.1461611708712311,[0.429612],[1.195109]],[lambda x: x['F1'] > 0.6565924246712209,[0.470631],[0.772556]]]]
90;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 15, 'max-depth': 4, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};23.262;[lambda x: x['F1'] > 0.8525570410686367,[lambda x: x['F10'] == 'Y',[lambda x: x['F11'] == 'E',[lambda x: x['F4'] == 'Y',[2.919422],[0.387534]],[lambda x: x['F6'] > 0.15701230248152126,[0.284744],[0.020329]]],[lambda x: x['F1'] > 0.5534250808522407,[lambda x: x['F1'] > 0.1461611708712311,[0.429612],[1.195109]],[lambda x: x['F1'] > 0.6565924246712209,[0.470631],[0.789655]]]],[lambda x: x['F6'] > 0.7620400455063059,[lambda x: x['F6'] > 0.34968685942157984,[lambda x: x['F0'] > 0.25784156894105453,[0.490087],[2.491486]],[lambda x: x['F5'] == 'B',[0.381102],[0.70334]]],[lambda x: x['F8'] > 0.3510043289930455,[lambda x: x['F4'] == 'Z',[0.481226],[0.038878]],[lambda x: x['F8'] > 0.9526202676538789,[1.375871],[0.103471]]]]]
91;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 31, 'max-depth': 5, 'file': 'generated_dataset_05000_2_50_2', 'test-file': 'generated_dataset_05000_2_50_2', 'core-file': 'generated_dataset_05000_2_50_2'};-1000000000.0;[None]
92;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 3, 'max-depth': 2, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};0.033;[lambda x: x['F11'] == 'A',[lambda x: x['F10'] == 'X',[1.635281],[0.342654]],[lambda x: x['F6'] > 0.4495060032012356,[1.472191],[0.468453]]]
93;{'mode': 'direct', 'cost-complexity': 0, 'max-num-nodes': 7, 'max-depth': 3, 'file': 'generated_dataset_05000_2_50_3', 'test-file': 'generated_dataset_05000_2_50_3', 'core-file': 'generated_dataset_05000_2_50_3'};0.427;[lambda x: x['F11'] == 'A',[lambda x: x['F10'] == 'X',[lambda x: x['F2'] > 0.34188111118075193,[1.195737],[1.946593]],[lambda x: x['F4'] == 'Y',[0.520018],[0.030977]]],[lambda x: x['F6'] > 0.4495060032012356,[lambda x: x['F4'] == 'X',[2.815432],[0.461122]],[lambda x: x['F2'] > 0.0514374352080364,[3.791872],[0.425341]]]]
